Region,State,Site Name,Site ID,,EPA ID,Address,City,Zip,County,FF Ind,NAI,Native American Entity,,Latitude,Longitude,NPL Status
,,,,,,,,,,,,(NAI Status),,,,Date
2,NJ,"IMPERIAL OIL CO., INC./CHAMPION CHEMICALS",200764,,NJD980654099,ORCHARD RD,MORGANVILLE,7751,MONMOUTH,N,N,,,40.383889,-74.245831,09/08/83
2,NJ,JIS LANDFILL,200499,,NJD097400998,901-999 CRANBURY SOUTH RIVER ROAD RTE 535,SOUTH BRUNSWICK,8831,MIDDLESEX,N,N,,,40.365831,-74.465281,09/08/83
2,NJ,"KAUFFMAN & MINTEER, INC.",200232,,NJD002493054,MONMOUTH ROAD (ROUTE 537),SPRINGFIELD TWP(JOBSTOWN),8041,BURLINGTON,N,N,,,40.0363,-74.694,03/31/89
2,NJ,KIN-BUC LANDFILL,200346,,NJD049860836,MEADOW ROAD,EDISON TOWNSHIP,8817,MIDDLESEX,N,N,,,40.4891,-74.3785,09/08/83
2,NJ,KING OF PRUSSIA,200551,,NJD980505341,PINEY HOLLOW ROAD,WINSLOW TOWNSHIP,8095,CAMDEN,N,N,,,39.62695,-74.889439,09/08/83
2,NJ,LANDFILL & DEVELOPMENT CO.,200333,,NJD048044325,2023 RTE 38,MOUNT HOLLY,8060,BURLINGTON,N,N,,,39.980561,-74.770839,09/21/84
2,NJ,LANG PROPERTY,200554,,NJD980505382,WHITESBOG-PASADENA ROAD,PEMBERTON TOWNSHIP,8015,BURLINGTON,N,N,,,39.929161,-74.49445,09/08/83
2,NJ,LCP CHEMICALS INC.,200455,,NJD079303020,FOOT OF SOUTH WOOD AVENUE,LINDEN,7036,UNION,N,N,,,40.6075,-74.210278,07/28/98
2,NJ,LIGHTMAN DRUM COMPANY,200280,,NJD014743678,ROUTE 73,WINSLOW TOWNSHIP,8009,CAMDEN,N,N,,,39.729722,-74.905917,10/22/99
2,NJ,LONE PINE LANDFILL,200558,,NJD980505424,BURKE ROAD,FREEHOLD TOWNSHIP,7728,MONMOUTH,N,N,,,40.202781,-74.333339,09/08/83
2,NJ,LOWER HACKENSACK RIVER,201845,,NJN000201845,1 Meadowlands Parkway (near Route 3 West Bridge Crossing the Lower Hackensack River),BERGEN AND HUDSON COUNTIES,7094,BERGEN,N,N,,,40.800794,-74.067175,09/09/22
2,NJ,MANSFIELD TRAIL DUMP,206345,,NJN000206345,INTERSECTION OF BROOKWOOD AND ROSS ROADS,BYRAM,7874,SUSSEX,N,N,,,40.928944,-74.6996,03/10/11
2,NJ,"MARTIN AARON, INC.",200278,,NJD014623854,1542 SOUTH BROADWAY,CAMDEN,8104,CAMDEN,N,N,,,39.926111,-75.119167,07/22/99
2,NJ,"MATLACK, INC.",200307,,NJD043584101,ROUTE 322 EAST,WOOLWICH TOWNSHIP,8085,GLOUCESTER,N,N,,,39.763106,-75.322169,05/24/13
2,NJ,MATTEO & SONS INC.,204061,,NJD011770013,1708 US RT. 130,THOROFARE,8086,GLOUCESTER,N,N,,,39.85559,-75.1727,09/27/06
2,NJ,MAYWOOD CHEMICAL CO.,200665,,NJD980529762,RTE 17 & GROVE ST,MAYWOOD/ROCHELLE PARK,7607,BERGEN,N,N,,,40.8964,-74.0693,09/08/83
2,NJ,MCGUIRE AIR FORCE BASE #1,201162,,NJ0570024018,WRIGHTSTOWN-COOKSTOWN ROAD,WRIGHTSTOWN,8641,BURLINGTON,Y,N,,,40.018056,-74.593611,10/22/99
2,NJ,METALTEC/AEROSYSTEMS,200234,,NJD002517472,WILDCAT & MAPLE ROADS,FRANKLIN BOROUGH,7416,SUSSEX,N,N,,,41.109719,-74.599719,09/08/83
2,NJ,MIDDLESEX SAMPLING PLANT (USDOE),202755,,NJ0890090012,239 MOUNTAIN AVENUE,MIDDLESEX,8846,MIDDLESEX,Y,N,,,40.569806,-74.493194,01/19/99
2,NJ,"MONITOR DEVICES, INC./INTERCIRCUITS, INC.",200638,,NJD980529408,AIRPORT ROAD,WALL TOWNSHIP,7727,MONMOUTH,N,N,,,40.185281,-74.119719,06/10/86
2,NJ,MONTGOMERY TOWNSHIP HOUSING DEVELOPMENT,200771,,NJD980654164,"ROBIN DRIVE, ROUTE 206, SYCAMORE LANE",MONTGOMERY TOWNSHIP,8558,SOMERSET,N,N,,,40.408331,-74.644169,09/08/83
2,NJ,MYERS PROPERTY,200774,,NJD980654198,LOWER KINGTOWN ROAD,FRANKLIN TOWNSHIP,8822,HUNTERDON,N,N,,,40.595,-74.9404,09/08/83
2,NJ,NASCOLITE CORP.,200202,,NJD002362705,DORIS AVE,MILLVILLE,8332,CUMBERLAND,N,N,,,39.422219,-75.032781,09/21/84
2,NJ,NAVAL AIR ENGINEERING CENTER,201174,,NJ7170023744,MAIN GATE ROUTE#547,LAKEHURST,8733,OCEAN,Y,N,,,40.029719,-74.369161,07/22/87
2,NJ,NAVAL WEAPONS STATION EARLE (SITE A),201160,,NJ0170022172,TYLER LANE & TEXAS RD,COLTS NECK,7722,MONMOUTH,Y,N,,,40.264581,-74.162919,08/30/90
2,NJ,NL INDUSTRIES,200390,,NJD061843249,PENNS GROVE-PEDRICKTOWN ROAD,PEDRICKTOWN (OLDMANS TOWN,8067,SALEM,N,N,,,39.758061,-75.424719,09/08/83
2,NJ,ORANGE VALLEY REGIONAL GROUND WATER CONTAMINATION,203649,,NJD002148799,GIST PLACE (NEAR NORTH DAY STREET),WEST ORANGE/ORANGE,7051,ESSEX,N,N,,,40.779936,-74.225267,09/18/12
2,NJ,PICATINNY ARSENAL (USARMY),201168,,NJ3210020704,OFF RTE 15 DOVER NJ,ROCKAWAY TOWNSHIP,7801,MORRIS,Y,N,,,40.916669,-74.583339,02/21/90
2,NJ,PIERSON'S CREEK,200114,,NJD002144517,ONE AVENUE L,NEWARK,7105,ESSEX,N,N,,,40.7163,-74.1452,09/22/14
2,NJ,PIONEER METAL FINISHING INC,200200,,NJD002360188,2034 COLES MILL RD,FRANKLINVILLE,8322,GLOUCESTER,N,N,,,39.616969,-75.061474,09/09/21
2,NJ,PJP LANDFILL,200569,,NJD980505648,400 SIP AVE,JERSEY CITY,7306,HUDSON,N,N,,,40.734719,-74.085561,09/08/83
2,NJ,POHATCONG VALLEY GROUND WATER CONTAMINATION,201075,,NJD981179047,ROUTE 643 TO ROUTE 31,WARREN COUNTY,7882,WARREN,N,N,,,40.75,-75,03/31/89
2,NJ,PRICE LANDFILL,200427,,NJD070281175,MILL ROAD,PLEASANTVILLE,8232,ATLANTIC,N,N,,,39.415281,-74.52695,09/08/83
2,NJ,PUCHACK WELL FIELD,204096,,NJD981084767,WEST OF US 130; SOUTH OF STATE HWY 90,PENNSAUKEN TOWNSHIP,8110,CAMDEN,N,N,,,39.976667,-75.051944,03/06/98
2,NJ,QUANTA RESOURCES,200034,,NJD000606442,ONE RIVER RD,EDGEWATER,7020,BERGEN,N,N,,,40.804306,-73.989167,09/05/02
2,NJ,"RADIATION TECHNOLOGY, INC.",200332,,NJD047684451,108 LAKE DENMARK ROAD,ROCKAWAY TOWNSHIP,7866,MORRIS,N,N,,,40.970831,-74.50555,09/21/84
2,NJ,RARITAN BAY SLAG,206276,,NJN000206276,BAYVIEW DRIVE AND LAURENCE PARKWAY,OLD BRIDGE TWP/SAYREVILLE,8879,MIDDLESEX,N,N,,,40.464589,-74.258017,11/04/09
2,NJ,RINGWOOD MINES/LANDFILL,200663,,NJD980529739,PETERS MINE ROAD,RINGWOOD BOROUGH,7456,PASSAIC,N,Y,Ramapough Lenape Nation (Current),,41.136669,-74.2725,09/08/83
2,NJ,RIVERSIDE INDUSTRIAL PARK,204232,,NJSFN0204232,29 RIVERSIDE AVENUE,NEWARK,7104,ESSEX,N,N,,,40.765722,-74.159084,05/24/13
2,NJ,ROCKAWAY BOROUGH WELL FIELD,200766,,NJD980654115,"JACKSON,UNION & GARDEN STS",ROCKAWAY TOWNSHIP,7866,MORRIS,N,N,,,40.905831,-74.515561,09/08/83
2,NJ,ROCKAWAY TOWNSHIP WELLS,200775,,NJD980654214,GREEN POND ROAD,ROCKAWAY TOWNSHIP,7866,MORRIS,N,N,,,40.913331,-74.499169,09/08/83
2,NJ,ROCKY HILL MUNICIPAL WELL,200770,,NJD980654156,WASHINGTON STREET,ROCKY HILL BOROUGH,8553,SOMERSET,N,N,,,40.401669,-74.6475,09/08/83
2,NJ,ROEBLING STEEL CO.,200439,,NJD073732257,2ND AVENUE,FLORENCE,8554,BURLINGTON,N,N,,,40.120831,-74.770839,09/08/83
2,NJ,ROLLING KNOLLS LF,200542,,NJD980505192,35 BRITTEN RD,GREEN VILLAGE,7935,MORRIS,N,N,,,40.729528,-74.447861,09/29/03
2,NJ,SCIENTIFIC CHEMICAL PROCESSING,200431,,NJD070565403,216 PATERSON PLANK RD,CARLSTADT,7072,BERGEN,N,N,,,40.82454,-74.074329,09/08/83
2,NJ,SHARKEY LANDFILL,200573,,NJD980505762,EDWARDS & SHARKEY ROAD,"PARSIPPANY, TROY HLS",7054,MORRIS,N,N,,,40.8501,-74.3454,09/08/83
2,NJ,SHERWIN-WILLIAMS/HILLIARDS CREEK,200516,,NJD980417976,FOSTER AVENUE AND GIBBSBORO ROAD,GIBBSBORO,8026,CAMDEN,N,N,,,39.835526,-74.964977,03/19/08
2,NJ,SHIELDALLOY CORP.,200203,,NJD002365930,WEST BLVD,NEWFIELD BOROUGH,8344,GLOUCESTER,N,N,,,39.543061,-75.022219,09/21/84
2,NJ,SOUTH JERSEY CLOTHING CO.,200803,,NJD980766828,1 CENTRAL AVE,MINOTOLA,8341,ATLANTIC,N,N,,,39.5206,-74.9491,10/04/89
2,NJ,STANDARD CHLORINE,200146,,NJD002175057,1015-35 BELLEVILLE TURNPIKE,KEARNY,7032,HUDSON,N,N,,,40.75,-74.097222,09/19/07
2,NJ,SWOPE OIL & CHEMICAL CO.,200299,,NJD041743220,8281 NATIONAL HWY,PENNSAUKEN TOWNSHIP,8110,CAMDEN,N,N,,,39.9886,-75.0347,09/08/83
2,NJ,SYNCON RESINS,200401,,NJD064263817,77 JACOBUS AVE,SOUTH KEARNY,7032,HUDSON,N,N,,,40.737781,-74.114719,09/08/83
2,NJ,U.S. RADIUM CORP.,200772,,NJD980654172,ALDEN & HIGH STS AND OTHER ADDRESSES,ORANGE,7050,ESSEX,N,N,,,40.781389,-74.228611,09/08/83
2,NJ,UNIMATIC MANUFACTURING CORPORATION,206578,,NJD002164796,25 SHERWOOD LANE,FAIRFIELD,7004,ESSEX,N,N,,,40.878792,-74.269155,05/12/14
2,NJ,UNITED STATES AVENUE BURN,204003,,NJ0001120799,UNITED STATES AVENUE,GIBBSBORO,8026,CAMDEN,N,N,,,39.834167,-74.963889,07/22/99
2,NJ,UNIVERSAL OIL PRODUCTS (CHEMICAL DIVISION),200101,,NJD002005106,E/S ROUTE 17,EAST RUTHERFORD,7073,BERGEN,N,N,,,40.83,-74.088889,09/08/83
2,NJ,VENTRON/VELSICOL,200674,,NJD980529879,ETHYL BOULEVARD,WOOD RIDGE BOROUGH,7075,BERGEN,N,N,,,40.84,-74.079439,09/21/84
2,NJ,"VINELAND CHEMICAL CO., INC.",200209,,NJD002385664,1405 N. MILL RD.,VINELAND,8360,CUMBERLAND,N,N,,,39.510281,-75.056661,09/21/84
2,NJ,"WALDICK AEROSPACE DEVICES, INC.",200375,,NJD054981337,2121 ROUTE 35,WALL TOWNSHIP,7719,MONMOUTH,N,N,,,40.143,-74.0613,06/10/86
2,NJ,WELSBACH & GENERAL GAS MANTLE (CAMDEN RADIATION),203580,,NJD986620995,6 AREAS IN CAMDEN AND GLOUCESTER CITY,CAMDEN AND GLOUCESTER CITY,8030,CAMDEN,N,N,,,39.919722,-75.121944,06/17/96
2,NJ,WHITE CHEMICAL CORP.,203357,,NJD980755623,660 FRELINGHUYSEN AVE,NEWARK,7114,ESSEX,N,N,,,40.698484,-74.198242,09/25/91
2,NJ,WHITE SWAN LAUNDRY AND CLEANER INC.,204241,,NJSFN0204241,1322 SEA GIRT AVE,WALL TWP,7719,MONMOUTH,N,N,,,40.135721,-74.06,09/23/04
2,NJ,WILLIAMS PROPERTY,200678,,NJD980529945,"RR 1, SIEGTOWN ROAD",SWAINTON MIDDLE,8210,CAPE MAY,N,N,,,39.1173,-74.8004,09/08/83
2,NJ,WOODBROOK ROAD DUMP,204260,,NJSFN0204260,FOOT OF WOODBROOK ROAD (SOUTH END),SOUTH PLAINFIELD,8820,MIDDLESEX,N,N,,,40.561564,-74.402914,04/30/03
2,NJ,WOODLAND ROUTE 532 DUMP,200582,,NJD980505887,ROUTE 532,WOODLAND TOWNSHIP,8019,BURLINGTON,N,N,,,39.829169,-74.492231,09/21/84
2,NJ,WOODLAND ROUTE 72 DUMP,200581,,NJD980505879,"RTE 72, ON SOOEY ROAD",WOODLAND TOWNSHIP,8019,BURLINGTON,N,N,,,39.821669,-74.447781,09/21/84
2,NJ,ZSCHIEGNER REFINING,203757,,NJD986643153,1442 MAXIM-SOUTHARD ROAD,HOWELL TOWNSHIP,7731,MONMOUTH,N,N,,,40.145833,-74.2,03/06/98
2,NY,AMERICAN THERMOSTAT CO.,201350,,NYD002066330,RTE 23 B,SOUTH CAIRO,12482,GREENE,N,N,,,42.266939,-73.941111,09/08/83
2,NY,APPLIED ENVIRONMENTAL SERVICES,202121,,NYD980535652,ONE SHORE RD,GLENWOOD LANDING,11545,NASSAU,N,N,,,40.823054,-73.646693,06/10/86
2,NY,ARSENIC MINE,202816,,NYD982531469,GIPSY TRAIL ROAD AND MT. NIMHAM ROAD,KENT,10512,PUTNAM,N,N,,,41.457972,-73.715285,11/08/19
2,NY,BLACK RIVER PCBS,206296,,NYN000206296,END OF HEWITT DRIVE,TOWN OF CHAMPION,13619,JEFFERSON,N,N,,,43.984269,-75.627753,09/29/10
2,NY,BREWSTER WELL FIELD,202153,,NYD980652275,MAIN ST /SE,PUTNAM COUNTY,10509,PUTNAM,N,N,,,41.401669,-73.6,09/08/83
2,NY,BRILLO LANDFILL,203129,,NYN000203129,Route 370 (Intersection of County Route 129/Conquest-Victory Town Line Road),VICTORY,13033,CAYUGA,N,N,,,43.170353,-76.613503,09/09/22
2,NY,BROOKHAVEN NATIONAL LABORATORY (USDOE),202841,,NY7890008975,53 BELL AVE,UPTON,11961,SUFFOLK,Y,N,,,40.86,-72.869583,11/21/89
2,NY,BYRON BARREL & DRUM,202257,,NYD980780670,TOWN LINE ROAD,BYRON TOWNSHIP,14422,GENESEE,N,N,,,43.1191,-78.1103,06/10/86
2,NY,CARROLL & DUBIES SEWAGE DISPOSAL,201492,,NYD010968014,CANAL STREET,PORT JERVIS,12771,ORANGE,N,N,,,41.3942,-74.6681,02/21/90
2,NY,CAYUGA GROUNDWATER CONTAMINATION SITE,204289,,NYN000204289,STATE ROUTE 326,UNION SPRINGS,13160,CAYUGA,N,Y,Cayuga Nation (Current),,42.880556,-76.6425,09/05/02
2,NY,CIRCUITRON CORP.,202301,,NYD981184229,82 MILBAR BOULEVARD,EAST FARMINGDALE,11735,SUFFOLK,N,N,,,40.7495,-73.4195,03/31/89
2,NY,CLAREMONT POLYCHEMICAL,201338,,NYD002044584,501 WINDING ROAD,OLD BETHPAGE,11804,NASSAU,N,N,,,40.7576,-73.4432,06/10/86
2,NY,COLESVILLE MUNICIPAL LANDFILL,202237,,NYD980768691,EAST WINDSOR RD,TOWN OF COLESVILLE,13813,BROOME,N,N,,,42.160419,-75.58945,06/10/86
2,NY,COMPUTER CIRCUITS,202636,,NYD125499673,145 MARCUS BOULEVARD,HAUPPAUGE,11788,SUFFOLK,N,N,,,40.813194,-73.24611,05/10/99
2,NY,CORTESE LANDFILL,201867,,NYD980528475,SOUTH OF ROUTE 97,VIL OF NARROWSBURG,12764,SULLIVAN,N,N,,,41.600561,-75.065,06/10/86
2,NY,CROWN CLEANERS OF WATERTOWN INC.,204284,,NYD986965333,3595 STATE ROUTE 3,CARTHAGE,13619,JEFFERSON,N,N,,,44.022944,-75.651861,09/05/02
2,NY,DEWEY LOEFFEL LANDFILL,201218,,NYD000512335,MEAD ROAD,NASSAU,12123,RENSSELAER,N,Y,Tonawanda Band of Seneca (Former); Tuscarora Nation (Former),,42.560957,-73.560496,03/10/11
2,NY,DIAZ CHEMICAL,203341,,NYD067532580,40 JACKSON ST.,HOLLEY,14470,ORLEANS,N,N,,,43.222944,-78.029278,07/22/04
2,NY,EIGHTEENMILE CREEK,206456,,NYN000206456,198-300 MILL STREET,LOCKPORT,14094,NIAGARA,N,Y,Tuscarora Nation (Current),,43.1813,-78.689544,03/15/12
2,NY,ENDICOTT VILLAGE WELL FIELD,202264,,NYD980780746,S. GRIPPEN AVENUE,VILLAGE OF ENDICOTT,13760,BROOME,N,N,,,42.086111,-76.086111,06/10/86
2,NY,"FACET ENTERPRISES, INC.",201604,,NYD073675514,RTE 14,ELMIRA,14903,CHEMUNG,N,N,,,42.1325,-76.829169,09/08/83
2,NY,FOREST GLEN MOBILE HOME SUBDIVISION,202361,,NYD981560923,"LISA LANE, CARRIE DRIVE AND T. MARK DRV.",NIAGARA FALLS,14301,NIAGARA,N,N,,,43.1127,-78.9995,11/21/89
2,NY,FULTON AVENUE,203853,,NY0000110247,150 FULTON AVENUE,GARDEN CITY PARK,11040,NASSAU,N,N,,,40.737337,-73.657844,03/06/98
2,NY,GCL TIE AND TREATING INC.,203408,,NYD981566417,DELAWARE AVENUE,VILLAGE OF SIDNEY,13838,DELAWARE,N,N,,,42.300555,-75.413333,05/31/94
2,NY,GE MOREAU,201858,,NYD980528335,FT EDWARD & WM ST,SOUTH GLENS FALLS,12803,SARATOGA,N,N,,,43.28305,-73.629169,09/08/83
2,NY,GENERAL MOTORS (CENTRAL FOUNDRY DIVISION),201644,,NYD091972554,ROOSEVELT TOURIN ROAD,MASSENA,13662,ST. LAWRENCE,N,Y,Saint Regis Mohawk Tribe (Current),,44.983889,-74.732781,09/21/84
2,NY,GENZALE PLATING CO.,201344,,NYD002050110,288 NEW HYDE PARK ROAD,FRANKLIN SQUARE,11010,NASSAU,N,N,,,40.7153,-73.6777,07/22/87
2,NY,"GOLDISC RECORDINGS, INC.",202239,,NYD980768717,725 BROADWAY,HOLBROOK,11741,SUFFOLK,N,N,,,40.7745,-73.0647,06/10/86
2,NY,GOWANUS CANAL,206222,,NYN000206222,BUTLER ST (BETWEEN BOND ST AND NEVINS ST,BROOKLYN,11231,KINGS,N,N,,,40.681639,-73.987333,03/04/10
2,NY,GRIFFISS AIR FORCE BASE (11 AREAS),202438,,NY4571924451,GRIFFISS AIR FORCE BASE,ROME,13441,ONEIDA,Y,N,,,43.233331,-75.416661,07/22/87
2,NY,HERTEL LANDFILL,202267,,NYD980780779,RTE 44/55 BEDELL AVE & TUCKERS,PLATTEKILL,12528,ULSTER,N,N,,,41.688061,-74.038889,06/10/86
2,NY,HOOKER (S AREA),202150,,NYD980651087,BUFFALO AVE,NIAGARA FALLS,14303,NIAGARA,N,N,,,43.0757,-79.0054,09/08/83
2,NY,HOOKER CHEMICAL & PLASTICS CORP./RUCO POLYMER CORP.,201477,,NYD002920312,NEW SOUTH ROAD,HICKSVILLE,11801,NASSAU,N,N,,,40.7575,-73.504169,06/10/86
2,NY,HOPEWELL PRECISION,201588,,NYD066813064,15 RYAN RD,HOPEWELL JUNCTION,12533,DUTCHESS,N,N,,,41.61156,-73.78177,04/27/05
2,NY,HUDSON RIVER PCBS,202229,,NYD980763841,NO STREET APPLICABLE,HUDSON RIVER,12871,WASHINGTON,N,N,,,43.1102,-73.5765,09/21/84
2,NY,ISLIP MUNICIPAL SANITARY LANDFILL,201714,,NYD980506901,BLYDENBURG RD/LG ISLAND MOTOR,ISLIP,11751,SUFFOLK,N,N,,,40.8178,-73.1829,03/31/89
2,NY,JOHNSTOWN CITY LANDFILL,201716,,NYD980506927,W FULTON S EXT,TOWN OF JOHNSTOWN,12095,FULTON,N,N,,,43.043061,-74.393061,06/10/86
2,NY,"JONES CHEMICALS, INC.",201302,,NYD000813428,100 SUNNY SOL BLVD,CALEDONIA,14423,LIVINGSTON,N,N,,,42.976531,-77.845561,02/21/90
2,NY,KENTUCKY AVENUE WELL FIELD,202142,,NYD980650667,KENTUCKY AVE,HORSEHEADS,14845,CHEMUNG,N,N,,,42.145831,-76.828331,09/08/83
2,NY,"LAWRENCE AVIATION INDUSTRIES, INC.",201335,,NYD002041531,SHEEP PASTURE ROAD,PORT JEFFERSON STATION,11776,SUFFOLK,N,N,,,40.928139,-73.069194,02/04/00
2,NY,LEHIGH VALLEY RAILROAD,203481,,NYD986950251,GULF ROAD,LE ROY,14482,GENESEE,N,N,,,42.992028,-77.933306,01/19/99
2,NY,LI TUNGSTEN CORP.,202972,,NYD986882660,GARVIES POINT RD.,GLEN COVE,11542,NASSAU,N,N,,,40.860929,-73.640773,10/14/92
2,NY,LIBERTY INDUSTRIAL FINISHING,201184,,NYD000337295,55 MOTOR PARKWAY,FARMINGDALE,11735,NASSAU,N,N,,,40.72625,-73.448889,06/10/86
2,NY,LITTLE VALLEY,204016,,NY0001233634,"INTERSECTION OF ROUTES 242, 353, AND BAKER RD",LITTLE VALLEY,14755,CATTARAUGUS,N,Y,Seneca Nation of Indians (Former),,42.236667,-78.766944,06/17/96
2,NY,MACKENZIE CHEMICAL WORKS,202187,,NYD980753420,1 CORDELLO AVENUE,CENTRAL ISLIP,11722,SUFFOLK,N,N,,,40.788889,-73.205278,09/13/01
2,NY,MAGNA METALS,201321,,NYD001394881,510 Furnace Dock Road,CORTLANDT MANOR,10567,WESTCHESTER,N,N,,,41.2745,-73.8704,05/15/19
2,NY,MALTA ROCKET FUEL AREA,202084,,NYD980535124,PLAINS RD,MALTA,12020,SARATOGA,N,N,,,42.963889,-73.758331,07/22/87
2,NY,"MATTIACE PETROCHEMICAL CO., INC.",201219,,NYD000512459,GARVIES POINT ROAD,GLEN COVE,11542,NASSAU,N,N,,,40.8608,-73.6432,03/31/89
2,NY,MEEKER AVENUE PLUME,203407,,NYN000203407,Meeker Avenue,BROOKLYN,11222,KINGS,N,N,,,40.725409,-73.935904,03/16/22
2,NY,MOHONK ROAD INDUSTRIAL PLANT,203945,,NYD986950012,186 MOHONK ROAD,HIGH FALLS,12440,ULSTER,N,N,,,41.816667,-74.13444,01/19/99
2,NY,"NEPERA CHEMICAL CO., INC.",201188,,NYD000511451,COUNTY RT 4,MAYBROOK,12543,ORANGE,N,N,,,41.4643,-74.2447,06/10/86
2,NY,NEW CASSEL/HICKSVILLE GROUND WATER CONTAMINATION,203974,,NY0001095363,SOUTHERN END OF IRIS PLACE,NEW CASSEL/HICKSVILLE,11590,NASSAU,N,N,,,40.752446,-73.559781,09/16/11
2,NY,NEWTOWN CREEK,206282,,NYN000206282,SOUTH END OF IVY HILL ROAD,"BROOKLYN, QUEENS",11222,,N,N,,,40.715192,-73.930762,09/29/10
2,NY,NIAGARA MOHAWK POWER CORP. (SARATOGA SPRINGS PLANT),202182,,NYD980664361,EAST AVENUE & EXCELSOR RD,SARATOGA SPRINGS,12866,SARATOGA,N,N,,,43.09,-73.776111,02/21/90
2,NY,OLD BETHPAGE LANDFILL,201951,,NYD980531727,ROUND SWAMP RD,OYSTER BAY,11804,NASSAU,N,N,,,40.756939,-73.447219,09/08/83
2,NY,OLD ROOSEVELT FIELD CONTAMINATED GW AREA,204234,,NYSFN0204234,CLINTON ROAD/OLD COUNTRY ROAD,GARDEN CITY,11530,NASSAU,N,N,,,40.733611,-73.618472,05/11/00
2,NY,OLEAN WELL FIELD,201877,,NYD980528657,LAURENS ST,OLEAN,14760,CATTARAUGUS,N,N,,,42.069439,-78.404719,09/08/83
2,NY,ONONDAGA LAKE,203382,,NYD986913580,Postal Address is unavailable for the Site,SYRACUSE,13209,ONONDAGA,N,Y,Onondaga Nation (Current),,43.069444,-76.208056,12/16/94
2,NY,PENINSULA BOULEVARD GROUNDWATER PLUME,204407,,NYN000204407,PENINSULA BOULEVARD AND HAMILTON AVENUE,HEWLETT,11557,NASSAU,N,N,,,40.640392,-73.695667,07/22/04
2,NY,PLATTSBURGH AIR FORCE BASE,202439,,NY4571924774,PLATTSBURGH AFB,PLATTSBURGH,12901,CLINTON,Y,N,,,44.6575,-73.464719,11/21/89
2,NY,POLLUTION ABATEMENT SERVICES,201196,,NYD000511659,703 E. Seneca Street,OSWEGO,13126,OSWEGO,N,N,,,43.47,-76.483331,09/08/83
2,NY,PORT WASHINGTON LANDFILL,202155,,NYD980654206,WEST SHORE RD,PORT WASHINGTON,11050,NASSAU,N,N,,,40.81805,-73.666661,09/08/83
2,NY,PREFERRED PLATING CORP.,202245,,NYD980768774,32 ALLEN BLVD,FARMINGDALE,11735,SUFFOLK,N,N,,,40.7158,-73.4253,06/10/86
2,NY,RAMAPO LANDFILL,201191,,NYD000511493,RTE 59,RAMAPO,10974,ROCKLAND,N,N,,,41.14,-74.161389,09/08/83
2,NY,RICHARDSON HILL ROAD LANDFILL/POND,201770,,NYD980507735,RICHARDSON HILL RD,SIDNEY CENTER,13839,DELAWARE,N,N,,,42.252781,-75.249169,07/22/87
2,NY,"ROBINTECH, INC./NATIONAL PIPE CO.",201452,,NYD002232957,3421 OLD VESTAL ROAD,TOWN OF VESTAL,13850,BROOME,N,N,,,42.1049,-75.9922,06/10/86
2,NY,ROSEN BROTHERS SCRAP YARD/DUMP,202609,,NYD982272734,PENDELTON ST.,CORTLAND,13045,CORTLAND,N,N,,,42.591669,-76.175281,03/31/89
2,NY,ROWE INDUSTRIES GROUND WATER CONTAMINATION,202330,,NYD981486954,SAG HARBOR-BRIDGEHAMPTON TURNPIKE,NOYACK/SAG HARBOR,11963,SUFFOLK,N,N,,,40.982781,-72.3,07/22/87
2,NY,SAINT-GOBAIN PERFORMANCE PLASTICS,202702,,NYD004986741,14 McCaffrey Street,VILLAGE OF HOOSICK FALLS,12090,RENSSELAER,N,N,,,42.8943,-73.3566,08/02/17
2,NY,SARNEY FARM,202088,,NYD980535165,BENSON HILL RD,AMENIA,12501,DUTCHESS,N,N,,,41.75555,-73.561389,06/10/86
2,NY,"SEALAND RESTORATION, INC.",202090,,NYD980535181,PRAY RD,LISBON,13669,ST. LAWRENCE,N,N,,,44.703611,-75.361531,08/30/90
2,NY,SENECA ARMY DEPOT,202425,,NY0213820830,FAYETTE RD,ROMULUS,14541,SENECA,Y,Y,Cayuga Nation (Former),,42.75,-76.85445,08/30/90
2,NY,SHENANDOAH ROAD GROUNDWATER CONTAMINATION,204269,,NYSFN0204269,"SHENANDOAH RD & BURBANK RD, SEYMOUR LANE",EAST FISHKILL,12533,DUTCHESS,N,N,,,41.526111,-73.792222,06/14/01
2,NY,SIDNEY LANDFILL,201764,,NYD980507677,RICHARDSON HILL RD,SIDNEY,13839,DELAWARE,N,N,,,42.2577,-75.243,03/31/89
2,NY,SINCLAIR REFINERY,202093,,NYD980535215,S BROOKLYN AVE,WELLSVILLE,14895,ALLEGANY,N,N,,,42.1088,-77.9416,09/08/83
2,NY,SOLVENT SAVERS,201687,,NYD980421176,UNION VALLEY RD,LINCKLAEN,13052,CHENANGO,N,N,,,42.665,-75.876661,09/08/83
2,NY,STANTON CLEANERS AREA GROUND WATER CONTAMINATION,204167,,NYD047650197,110 CUTTER MILL ROAD,GREAT NECK,11021,NASSAU,N,N,,,40.782361,-73.734139,05/10/99
2,NY,"TRI-CITIES BARREL CO., INC.",201830,,NYD980509285,ADJ. TO ROUTE 7 I-88,PORT CRANE,13833,BROOME,N,N,,,42.15805,-75.811939,10/04/89
2,NY,VESTAL WATER SUPPLY WELL 1-1,202228,,NYD980763767,605 VESTAL PKWY,VESTAL,13850,BROOME,N,N,,,42.0902,-76.0557,09/08/83
